prompt,completion
"I've been thinking about buying some new, softer skateboard wheels.","

###

 I've never really tried them before.

###

 My newly"
What makes you want to get softer wheels? Are those harder to skateboard on?,"

###

 

###

 -> Yes, they are easier to skate on"
I took my dog I've had for years over to meet one of my husband's sisters the other night.," 

###

 

###

 It was a surprise. -> Incredible!"
Oh neat!  How did the little one handle it?,"  -> 

###

 -> I think so far the only one in a family"
I had to take my daughter to the doctor the other day. She was very sick.," 

###

 

###

 I wasn't expecting her to be so"
Oh no!  Hopefully its just the flu.  What did they say?," -> 

###

 -> They just showed up at my job this morning so I"
So my friend adopted a new kitten very recently.," He is a little problem cat.

###

 

###

 He is"
"I love kitten, but I can't have one where I live. I bet it is so cute"," though!

###

 -> 

###

 -> Nebraska is the best state"
"Oh, she is absolutely adorable! I'm so envious, I haven't been able to adopt one yet.",Pattern was broken by mistake but she's now totally self-AWGR and Mae counsels
"Nice! We have a garage, but my wife takes up what little room isnt filled with junk with her car. Mine wouldnt fit anyway unless I cleared it out.","  -> 

###

 -> Thats great, Masen 11 badges are handed"
I feel so good about knowing I am going to win the race on Sunday. The race is for my favorite charity. When I win the race I get to give my winnings to my charity of choice.,"  -> 

 -> That is as good a reason as any other +++&&++++++"
"Yes, it is my local animal shelter. They will be there to cheer me on! ","

###

 -> -> That is so sweet. I am grateful that  you were"
My wife has had a trip in mind ever since I've known her. She recently had a big birthday so I surprised her with the trip. We went and she loved it. It made me happy to see her so happy.,"

###

 -> 

###

 -> That's great, I'm happy"
It was just a trip to the west coast. There was a handful of things she's always wanted to see/do. So we did all of them.,  ->  -> That sounds like a very happy return.  What did you guys started
Where is it that you go to go home? ,"

###

 

###

 -> It's me and my son go home"
I grew up in Alabama. It is not far from Florida but still I get so thrill when I can go back to see family and friends.," 

###

 

###

 -> That is great, I live in"
Oh boy!!   WHat is the test over?    , -> Will you be able to get the results on Saturday?  Laura asked the day after
"It's a Japanese language test for college. I feel pretty good about it though, been going over and over it every night."," There is no doubt about it though, will be standing in front of her test machine tomorrow"
I saw an old movie. It reminded me of my younger days.,"

###

 -> I felt proud for my father. -> I have always been swayed"
Yes. It's almost like a time machine. Fond memories.,"

###

 

###

 It's great equips, great job!"
oh that is so wrong. How are you handling it?," -> 

###

 -> I am all right I am a judge of this thing"
Not very well. It makes me so angry. So I go work out to relieve the stress.,"

###

 I just gave my body a warning.

###

 -> Maybe"
Recently my wife left me home alone with the dog all weekend while she was gone on a girls trip.,"

###

 I was so surprised but also very grateful for the horn Samson and the"
Oh I bet that was fun. What kind of dog do you have?," -> 

###

 -> Man-tripDog, that's the Adam&G"
I missed her while she was gone. We have a mixed breed rescue pup., He is a harm-free sable.  He is unspacey but considerate
"Our computer system at work is goofing up a lot, but the development team just keeps saying there's nothing wrong."," 

###

 

###

 -> That's great! I hope everything"
"Ugh, I bet that is really frustrating. Is it making it difficult to do your job?"," 

Make sure you are doing anything importantly, including making sure you are doing all"
"Every time my kids go to grandma's they get to eat all kinds of candies, and get new toys.", They often ask for old toys or game machines to help them grow up. They play games
"Omg, I bet they come home so spoiled.","

*  -> 

Me too! She gave her amazing gifts and it"
"He's doing about as well as he can be. Very healthy, but without some new discoveries he will likely have a shortened lifespan."," 

###

 

###

 Resist the damnagnant leg!!!'"
I bought some cheap stocks hoping that they would go up in price. They didn't.,"

###

 I was Sored.

###

 -> That can be hard"
Oh no! I used to be a financial advisor so I'm sure that was frustrating. I hope you didn't lose too much money!," If you do, live easy for now and look to the future).  One last thank"
Oh yuck! I'm sorry that that happened. What kind of dog is he? Is he sick?,"  -> 

###

 -> He is both also special and not sure of everything"
Hopefully it was just a bad day for him and he won't do it again! I have a couple rescue mutts as well. , They obey me all manner of advice.  They are very strong.  They are actually
I landed an ollie on my skateboard for the first time in 14 years yesterday.,"

###

 I was very delighted

###

  -> Siehab Taliban!"
Yeah it took a lot of practice.,"

30 Repentance is the first step. Convention doesn't make the enzymes pass"
"Not too long ago, I took a trip on a plane. The airline lost my whole suitcase!"," I was furious.

###

 -> 

###

 -> that is so"
Oh man! how long did it take to get your stuff back?,"

###

  ->  -> it took about a week i think

cause"
The whole vacation! I was so upset! I didn't have anything to wear for the duration., -> It was a bit HIT or administered in succession -> I think? It means effort+++
My boss and I went to lunch and had a personal conversation about some life issues. ," I was proud of my supervisor, who was also very helpful. 

###

"
Nice! What did you guys get to eat?,"

###

 

###

 -> We got chicken nuggets and Daytona Dub"
That's good that it was a profitable  conversation! Do you guys talk often?,"

###

 -> -> We sure co-conNECT. I solicit dialogue like that"
Budget is kind of tight lately and I am really afraid my wife's aging car is about to bite the dust., (+/-) -> I have found a good inexpensive watch that has good visibility and goodarthy
Oh dear. I am so sorry to hear. It is possible for you to get a second job?,"

###

 >

###

 -> No, I currently have a plenty of"
"I may have to if that happens. We are making it now, but if the car goes it will be pretty tough.", -> -> I am sure the car will be okay. It is in a+++++++++
