prompt,completion
"Wow, that is scary. Were you nervous?","  -> Yes, I scouted all the buildings and jumped so many gates.

"
"Absolutely! I've always been scared of heights, but I'm so glad I made myself."," -> Very good it was worth it

i'm sure it was

so thankful"
How did you feel when he gave it away? , -> I think I surprised him. I came home and seen the coins on my bedroom floor
I was very upset. I was only like nine at the time so I took it really hard.," The voice said ""you really really fell/it"" {Haha} -> I usually"
"No, only my pride was injured.", None of that was.  Going strong though. -> You must have proved a tough champion
I recently dug up a necklace my grandmother gave me when I was young for a birthday. I hadn't seen it in years.," -> oh wow. are you really really lucky! 

spreading the love
"
I understand that feeling. I've had trouble letting go of those kind of cravings too. Has your diet been going well otherwise?, -> Very well so far I have worked really hard on it. I have really found the
Otherwise it's been pretty good- I've managed to lose 12 pounds! Just wish I could let the sugar cravings go.," -> It's a small ""pie"" if you put it on a plate and wolf it"
"My childhood friend gave me a watch for by birthday a few years ago, I lost it in a move recently. I'm pretty upset by it.", -> Oh man that is pretty awful. Did you put it on hold for some time so
Oh no!  It always seems like things get lost when you move doesn't it?  Is there anyway you can go back and see if its at your old place?, I think everyone gets lost to much nowadays!  Maybe you could look for the old latch
I've actually checked and went through all the boxes too. Here's hoping it turns up one day though!," -> Sure, hope so too. Only time matters now, I think. 

"
She did great. She's pretty good about looking out for cars., -> That must be a pretty nice car! I wish your friend continued success! : )
It is so upsetting that my daughter was in a car accident. I am thankful that she was fine but we lost our car because of someone's bad judgment.," -> I hope she recovers. That is a wake-up call for everything.

"
It was. They wanted to blame my daughter but it was their fault.," -> Im sorry for the rude remark. I hope you get it easier this time.
"
That must've been scary! Did you freak out?, -> Yea and then burst out laughing as I had a little grin on my face..
"I didn't, but I was really nervous for a little while. My wife didn't handle it quite as well.", I blame her. I think I wanted to go take a nap before any play at that
What makes you want to get softer wheels? Are those harder to skateboard on?, -> I actually want softer wheels that are skateboard specific also.. but they are harder.
I took my dog I've had for years over to meet one of my husband's sisters the other night.," -> What a wonderful surprise! How was he greeted?

Was he happy to see"
Oh neat!  How did the little one handle it?, -> I can really see how it took so much effort to juggle 5 hanging baby dolls
It did not go well at all! She pooped all over the carpet and she never has accidents at home.," -> Dang, I'd have to move away from there :)

What do you"
So my friend adopted a new kitten very recently.," -> Oh that's very cool!  What kind was it?

A small white"
"I love kitten, but I can't have one where I live. I bet it is so cute"," though. -> Yep it was cute! It was a fuzzy black one!!

"
"Oh, she is absolutely adorable! I'm so envious, I haven't been able to adopt one yet."," -> Why would you want to adopt when you could adopt from a foster puppy?

"
oh man. i hate that. we've had some pretty nasty storms come through Austin in the last few months and luckily i've managed to be in some random parking garage out shopping or eating when they've rolled through.," That's how they roll those days.

life is strange and crazy.. some days"
"Nice! We have a garage, but my wife takes up what little room isnt filled with junk with her car. Mine wouldnt fit anyway unless I cleared it out.", I am totally a quirky person. -> It's great having someone like- you. You
I had a meeting with my bosses the other day to discuss finally getting a promotion., So I was very nervous waiting to hear my reaction. I was stunned when the boss gave
How long did it take you to get your promotion?," -> 2 years, and I'm going to become a sheriff one day.

That"
I feel so good about knowing I am going to win the race on Sunday. The race is for my favorite charity. When I win the race I get to give my winnings to my charity of choice., Overall I think the race was going to be very good- of course the Friday I was
I'm glad you guys had a good time. Are you planning another trip?, -> Yes and I am. We are moving when she gets too old too and I can
