prompt,completion
"Life was easier back then, Hopefully you still love life?","

###

 

###

 

###

 

###"
"I do, but maybe not with he same flare as before",". It sure was a surprise.

###

 

###

 
"
I helped find my friend's cats. She's glad they're back now,".

###

 

###

 

###

 

"
Yes they both just wandered off when the door was open!,"

###

 

###

 

###

 

###"
I recently got an A on my paper. I feel great.," 

###

 

###

 

###

 

"
I went swimming recently. I lost my trunks walking out of the pool.,"

###

 

###

 

###

 

###"
That is embarrassing. I would hate to have that happen.,"

###

 

###

 

###

 

###"
"Yeah, we all have a good laugh about it now",".

###

 

###

 

###

 

"
Drinking a gallon of milk in a day wasn't a good idea," because they were trying to turn back the feel.

###

 

###"
"I wanted to see how hard it would be, turns out my stomach was JUST big enough",".

###

 

###

 

###

 

"
"Sheesh that is brutal, did you smack him?", Sdoesnkey? Sdonic? Sdonic? Sdonic? Sdon
"No, but I don't think he is my friend any more",". Not yet.

###

 

###

 

###

"
"That is bizarre, have you had this seen about?","

###

 

###

 

###

 

###"
"I wasn't able to reach my goals in the gym a couple days ago, and it helped me realize where I'm slacking off in other areas",".

###

 

###

 

###

 

"
"Yeah, it's fun to see how much you can conquer yourself, and it's nice to be able to see how you're changing",".

###

 

###

 

###

 

"
It was excellent. I feel so alive!,"

###

 

###

 

###

 

###"
I think that's a good idea so you aren't always dependent on others to have fun and just enjoy time to yourself.,"

###

 

###

 

###

 

###"
"True, and I've felt that way before, but sometimes like a wave of those kinds of feelings hits like I'm not worthy enough and stuff like that, but it's all good",".

###

 

###

 

###

 

"
I am going to go camping tomorrow! The back's already packed,", it's going to be looking more than I had expected! CookWARE created me and"
That sounds nice. Hopefully it isn't too hot for you.,"

###

 

###

 

###

 

###"
"My old house burned down, and I went to check it out, was surreal taking a look around the place","

###

 .

###

 

###

 

###"
"I was truly surprised when I notice my tire got hit by a rock, thought I wouldn't make it to the tire place in time", but I leave it behind and it will go further with it untisized. I hold
"It did not, got it replaced when I dropped it off, pretty lucky"," with that.

###

 

###

 

###

 "
That is really nice of you!  Is the cat OK now?," 

###

 

###

 

###

 

"
When I was in elementary school I was envious of the kids who were popular!,"<

###

 

###

 

###

 

"
Yeah as a child it's hard to see other kids with a bunch of friends when you don't have that many.,"

— but as an adult it's easier to see what'll make you gaw"
"Yeah, I just had trouble socializing is all"," I can hope to do.

###

 

###

 

"
"Yeah, my bath wasn't deep enough, so I didn't get covered all the way!"," 

###

 

###

 

###

 

"
I'm eating a lot of food to make sure I can lift more weight in the gym next time!,"

###

 

###

 

###

 

###"
Are you taking protein?,"

###

 

###

 

###

 

###"
"I'm taking everything, honey, raw garlic, yogurt, EVERYTHING!"," i'm so thankful for this man who keeps taking this town CBD

###

 and"
"I agree, were you recently screwed by one?"," Too surprised have I seen?

###

 

###

 

"
"Yeah, it's like they live to manipulate people for money",".

###

 

###

 

###

  I find"
I went to lunch the other day with my kids. My daughter needed help opening her dipping sauce and of course I did....,"
uary 2014

###

 

###

 

###

 "
"That is sweet of you, kids are cute",".

###

 

###

 

###

 

"
Wow I haven't thought of them in years.  Sometimes it is good to have bands you can always go back to,".

###

  MMA and/or Rheddy will do best of all"
"Haha, I didn't grow up with them but it's like discovering a gold mine that no one else seems to listen to",".

###

 

###

 

###

 

"
"I've had the worst week, someone stole my credit card information.","

###

 

###

 

###

 I'm shocked and"
That is awful. I've had it happen to me once before.,"

###

 

###

 

###

 

###"
"Yes it's been hell, they charged over 15 thousand dollars on it. I hope my identity is fine besides the card.","

###

 

###

 

###

 

###"
I was pretty disillusioned when I found out door to door sales wasn't a fun time,".

###

 But,... it was a lot of fun and left me many memories"
"Yeah... that seems like a hard gig, especially in today's day and age, where everyone's so wary, and especially since there's not often people at home during the day. You have to have good people skills to do that job, though. So, you at least probably have that going for you."," 
irlfriend+++
irlfriend+++point+++point+++point+++

###

 "
I realized that it was unethical in the end!," Journalism has never been much anymore, it's been all or almost nothing. Not fun anymore"
Is he going out drinking?,"

###

 

###

 

###

 

###"
"Yes, I'm exhausted. My daughter is teething so she hasn't been sleeping well.", She's been crying for about a day or two. I decided to take the edge of
Well I am not a religious person but I will have to say it urks me when I am surronded my religious people that is trying to push their belief on me. Then seeing them feel people heads with stuff that they can not prove is there irritates me also,". 

###

 

###

 

###

 
"
"Exactly, I feel that getting people to believe irrational things is the same as giving them a brain virus, it'll slowly erode their ability to think rationally.","
ado
###

 


  ->  ->  -> That is an excellent"
I had to leave my key in my car for the mechanic and I was left wondering if someone might find it,"

###

 . I suppose it was a natural thing for me.

###"
That is a scary situation. People do not care anymore.,"

###

 

###

 

###

 

###"
"I got woken up by my roommate and I swear his voice is the last thing you want to hear in the middle of the night, sent the fear of God through my veins",".

###

 

###

 

###

 

"
That's kind of odd. I probably would have tried to take a swing just out of pure instinct. What was the reason they wanted to wake you up?,"

###

 

###

 

###

 

###"
"I don't know, I didn't answer, pretended I was asleep"," and listened to music. It seemed so good to me.

###

 
"
"I almost got caught stealing, I felt pretty bad",".

###

 

###

 

###

 

"
Ouch!  What did you take?,"

###

 

###

 

###

 

###"
A computer keyboard from my school,"girl hands.

###

 

###

 

###

 "
Congrats! Thats so exciting do You fel ok?," 

###

 

###

 

###

 

"
