prompt,completion
"I had him for 17 years, he lived a full and happy life, but I was not ready for him to go.","

###

 

###

 

###

 I owe him a"
It's always hard to go through that. That's why I'm wary of having any pets,".

###

 

###

 

###

 

"
I had to do a research project and present it to my professors to graduate. Thankfully I passed!," 

###

 

###

 -> -> -> Good, you were successful"
I worked many long hours. It was stressful but I'm happy to have done well,".

###

 

###

 

###

 

"
My sister has been playing a song I dislike over and over and over," again together. 

###

 

###

 

###

"
That must be really irritating. Is she doing it deliberately?,"

###

 

###

 

###

 

###"
She does it more because she likes it than to bug me. It's going to be stuck in my head for weeks,".

###

 

###

 

###

 -> 
"
"Oh no, did they get angry? ","

###

 

###

 

#1

###

"
"No, I think she was just a little shocked by it. I felt so bad.","

###

 

###

 

###

 

###"
"Wow you are very trusting, I do not think I would allow a friend to borrow my car. Is it legal for him to drive with just a permit? ","
 LSU Ann Arbor' 

###

 ->  -> -> Your friend seems to"
"I had planned to take my daughter shopping a few weeks ago. We were all really excited, but the plans fell through.","

###

 

###

 

###

 

###"
that stinks were you guys going school clothes shopping?,"

###

 

###

 

###

 you kinda got cl"
"Yes. We were able to go about a week later, but the closer it got to school starting back I started to stress. Everything is good now though. ","

###

 I'll be able to go when it's back to school in approximately"
When I go out with friends I really have to be tight with my money. Times are really hard for me financially?,"

###

 

###

 

###

 -> 

"
I like go out but I have to really make sure that I don't spend too much. I sometimes like to leave a tip if possible.,"

###

 

###

 

###

 

###"
I find it appalling how my husband's family is acting now that his grandfather has passed away.,"

###

 

###

  I have never before paid a major fee"
Wow ! Thats quite unfortunate!," I am so glad that you picked me over. 

###

 

"
"Yeah, I'm ready to get everything done so I can relax. I can't start on the errands until I drop the kids at school though.","

###

 

###

 

###

 -> -> 
"
I really do miss my mother. She has been dead for about 15 years now.,"

###

 

###

 

###

 

###"
It is a blessing and curse. When I am having problems I think about what she would say to me.," She is a very creative woman who has helped me a lot.

###

 "
That's a good way to remember her and keep her close to your heart.,"

###

 

###

 

###

 Should you decide to"
"Wow that's really scary! Labor is a really terrifying thing, especially when something like that happens. Did everything turn out okay?",                  %
"Yes, everything turned out fine. She is a healthy and happy three year old. It was the scariest day of my life though.","

###

 

###

 

###

 -> 

"
I just found a hello kitty pot in my daughters room filled with water and old flowers.,"  I was even more surprised than what I saw.  -> 

###

"
That's so cute. How old is she?,"

###

 

###

 

###

 

###"
That's no good. Did you go to the doctor?,"

###

 

###

 

###

 -> 

"
It will be okay. We sometimes do things that we regret.," 

###

 

###

 

###

 

"
"I fell down, and apparently said some embarrassing things. ","

###

 I was happy to see her smiling and enabling me. 

"
I found out that my daughter is moving out. My youngest one told me so.,"

###

 

###

 I was shocked!

###

 ->"
How do you feel about that ?," I bet it was a shocker

###



###



###"
I let my sister borrow my car. She is a new driver.,"

###

 I was amazed at how great she is.

###

 "
I think that I will do good on my test.,"

###

 

###

 I have been successful previous times.

"
It is tonight. I studied really hard.,"I was very hard non- infrared satellites.

###

 

###

"
I heard a song that I hadn't heard in awhile. It reminded me of my high school days,".

###

 

###

 I turned around to see a smile on"
My dad dies when I was 33 years old.," I cry all his documentation and my records. 

###

 

###"
"Thank you. I was crushed, and it left me with questions about my own mortality."," It was a shock.

###

 

###

 

###"
My mother fell and injured herself. I wanted help and comfort her in any way possible.," I was surprised at how much they all ate. 

###

 

"
When I started a new job. I was nervous about proving myself all over again.,"

###

 

###

 

###

 The job acceptance acknowledgment"
"It can been nerve-wracking to start a new job. But I'm sure you did well, right?","

###

 

###

 

###

 -> 

"
"I did, but I find it hard to trust people. Especially at work.","

###

 

###

 

###

 I think our product"
I know exactly how you feel. I have a crazy addiction to soda.  I don't think I can quit!," -> 

###

 -> -> -> Swiftness is usually displayed in a way that"
Maybe try to slowly quit? Like just drink one less a day,".

###

 

###

 

###

 

"
"Yeah, all the toys are out. But, they got some explaining to do after school.","

###

 

###

 

###

 And, for the"
I couldn't sleep last night. I ended up staying up till 2am and eating a large amount of Shepard's pie.,"
debbulously.
debbulously.
 Skyrim_10 Christine functions like a"
Why couldn't you sleep?,"

###

 It was so refreshing to have sixty seconds of breathing room in which to"
I saw my crush talking to another guy.," I was shocked because I was\) directly behind them.

###

 I was shocked"
"Oh, that sounds uncomfortable. How did you play it?","

###

 -> -> 

###

 -> 

###

 ->"
"When I went to the store the other day, I seen a guy all tweaked out on drugs."," I was surprised at how much he liked it.

###

 

###"
"Oh geez, thats not good.  Was he bothering anyone?"," 

###

 

###

 

###

 

"
"No, but he seemed a little unpredictable, so I used the other door.","

###

 

###

 

###

 

###"
"I remember that feeling with my daughter, it is indescribable.","

###

 

###

 

###

 

###"
I forgot about my grandmother's birthday a couple years back. I felt so bad about it!,"

###

 

###

 

###

 -> -> 
"
Awww I'm sure she completely understood and really appreciated you reaching out and going to visit her!," ﻿

###

 

###

 -> -> 

###"
"I was digging around in some of my old stuff at my dads the other day, and I found all my old paintball gear.","

###

 

###

 

###

 I was very shocked"
I went skydiving last summer with my partner. It was so scary!,"

###

 

###

 

###

 

###"
"Absolutely! I've always been scared of heights, but I'm so glad I made myself.","

###

 

###

 

###

 

###"
"When I was a kid, I had a dog at my grandpa's. He gave it away because it wouldn't hunt."," It was a good-looking-and- muscle firm9096904, it gained entry"
How did you feel when he gave it away? ,"

###

 

###

 -> 

###

 -> -> I"
"No, only my pride was injured.","

###

 I cities, HELL, that's what I think.

###"
I snuck some candy out of my daughter's snack stash. I feel bad because I had been trying to diet.,"

###

 

###

 

###

 Now I can make"
I understand that feeling. I've had trouble letting go of those kind of cravings too. Has your diet been going well otherwise?,"

###

 -> 

###

 -> -> 100% healthy, I was"
"My childhood friend gave me a watch for by birthday a few years ago, I lost it in a move recently. I'm pretty upset by it.","

###

 

###

 

###

 

###"
Oh no!  It always seems like things get lost when you move doesn't it?  Is there anyway you can go back and see if its at your old place?," It might have gone through rainfall years and everything else. 

###

 
"
