prompt,completion
My cousin and I tricked my butler into thinking he won millions in the lottery. I feel so bad.," 

###

 

###

 

###

 

"
"Someone came to my door with a gun, asking for money"," for my precious gift, wrote to me and so many rewarding experiences over the past 12 months"
"Oh wow, did you give him the money?","

###

 

###

 

###

 

###"
"Our cat had to many health problems, so we had to put him down.","

###

 

###

 

###

 

###"
I'm so sorry to hear that. How long had your cat been with you?,"

###

 

###

 

###

 

###"
"I had him for 17 years, he lived a full and happy life, but I was not ready for him to go.","

###

 

###

 

###

 I owe him a"
It's always hard to go through that. That's why I'm wary of having any pets,".

###

 

###

 

###

 

"
My sister has been playing a song I dislike over and over and over," again together. 

###

 

###

 

###

"
That must be really irritating. Is she doing it deliberately?,"

###

 

###

 

###

 

###"
She does it more because she likes it than to bug me. It's going to be stuck in my head for weeks,"

###

 .

###

 

###

 

###"
I accidentally slapped someone in the face while I was playing basketball.,"

###

 

###

 

###

 I was so surprised"
"Oh no, did they get angry? ","

###

 

###

 

###

 

###"
I let my friend borrow my car. He's an international student and only has a permit.,"

###

 

###

 

###

 I feel incredibly proud"
I am at a cross road. I am trying to decide my major in college., I have heard great attraction to other nations. I also know a very sweet lady who has
"I had planned to take my daughter shopping a few weeks ago. We were all really excited, but the plans fell through.","

###

 

###

 

###

 

###"
that stinks were you guys going school clothes shopping?,"

###

 

###

 

###

 

###"
"Yes. We were able to go about a week later, but the closer it got to school starting back I started to stress. Everything is good now though. ","

###

 I'll be able to go when it's back to school in about"
I find it appalling how my husband's family is acting now that his grandfather has passed away.,"

###

 

###

 

###

  I have never"
Wow ! Thats quite unfortunate!, I was extremely happy to hear about my new home! It has been a complete surprise!
"Yes, it is. They are all being really selfish and childish. My husband is staying out of it, but I can tell that he is getting fed up with it.","

###

 

###

 

###

 

###"
"I have to run several errands for my father-in-law today and he wants them done before my mother-in-law get into town, which is at some unspecified time today."," I have no problems with that.

###

 

###

 
"
"Yeah, I'm ready to get everything done so I can relax. I can't start on the errands until I drop the kids at school though.","

###

 

###

 

###

 

###"
It is a blessing and curse. When I am having problems I think about what she would say to me.," She seems to be a very prole and happy.

###

 I have never"
"My children are getting old. They are starting to spread the wings. So, I would have to let go and let them fly."," 

###

 

###

 I am sogiantecas. "
"Wow that's really scary! Labor is a really terrifying thing, especially when something like that happens. Did everything turn out okay?",                 %%%
"Yes, everything turned out fine. She is a healthy and happy three year old. It was the scariest day of my life though."," Anyway, now i feel like an eternal plain girl. 

###

 
"
I can imagine. When I was in the hospital with my 3 year old they lost all his vitals as well. Kids like to keep us on our toes from the start!,"

###

 

###

 

###

 

###"
I just found a hello kitty pot in my daughters room filled with water and old flowers.,"  I was even more surprised than what I saw.  -> 

###

"
That's so cute. How old is she?,"

###

 

###

 

###

 

###"
"It's not cute, and she's nine. By old flowers I mean, it's a green, stagnant slush with mold growing on top."," But, still, she's made a vow to play the field, drive the Morris,"
I got drunk and embarrassed myself in front of my friends,"

###

 .

###

 

###

  I told the"
I found out that my daughter is moving out. My youngest one told me so.,"

###

 

###

 

###

 I was shocked!"
How do you feel about that ?," I bet it was a shocker

###



###



###"
I feel really sad because I felt she should have told me.,"

###

 

###

 

###

 

###"
I let my sister borrow my car. She is a new driver.,"

###

 

###

 

###

 I was amazed at"
"That is risky, what do you plan to do"," with your capital?

###

 

###

 

###

"
"Oh how sweet, high school days is always fun","!

###

 

### Kendall accumulated 7 Conditions Tag while in primary school"
My dad dies when I was 33 years old.,"  I cry all his documentation documents, his letters, his beautiful personal side stories. "
"am sorry to hear that, may he rest in peace",".

###

 

###

 

###

 

"
My mother fell and injured herself. I wanted help and comfort her in any way possible.," 

###

 I was surprised at how much they all ate. 

"
"Yes, but bhe bruised her wrist, and had a concussion. I wish that I was there for her when it happened.","

###

 

###

 

###

 

###"
When I started a new job. I was nervous about proving myself all over again.,"

###

 

###

 

###

 

###"
"It can been nerve-wracking to start a new job. But I'm sure you did well, right?","

###

 

###

 

###

 

###"
"I did, but I find it hard to trust people. Especially at work.","

###

 

###

 

###

 

###"
"I am trying to quit drinking soda and I have prayed to God and asked Him to help me. The problem is I am addicted to soda and Its very hard to quit. When I do manage to skip a day, the lack of caffeine causes horrible headaches."," 

###

 

###

 

###

 -> 
"
I just went to clean my kids sink a few minutes ago. I found a bunch of toys in the catch and I am mad.,"

###

 

###

 

###

 

###"
Oh no! That is not good! Hopefully you were able to get them out. ,"

###

 

###

 

###

 

###"
Why couldn't you sleep?,"

###

 It was so refreshing to have some breathing room in which to pray."
I saw my crush talking to another guy., I was shocked because I was\) trying to catch the proud face of one of my champions
"Oh, that sounds uncomfortable. How did you play it?","

###

 

###

 -> -> 

###

 
"
"When I went to the store the other day, I seen a guy all tweaked out on drugs."," I was surprised at how much he grunted.

& thought I was actually admired"
"Oh geez, thats not good.  Was he bothering anyone?","

###

 

###

 

###

 

###"
Yes!! I can't think of any thing else that produces feelings like that.,"

###

 

###

 

###

 

###"
Absolutely! I called her the next day and made sure to visit her. :),"

###

 

###

 

###

 

###"
I went skydiving last summer with my partner. It was so scary!,"

###

 

###

 

###

 

###"
"Absolutely! I've always been scared of heights, but I'm so glad I made myself.","

###

 

###

 

###

 

###"
How did you feel when he gave it away? ,"

###

 

###

 

###

 -> 

"
I was very upset. I was only like nine at the time so I took it really hard.,"

###

 

###

 

###

 

###"
